burst_id,dominant_time_s,dominant_freq_hz,omega_star_e_q1,omega_star_i_q1,omega_tor_q1,omega_tor_q1_err,omega_tor_q1_snr,shot,target_n,target_m,target_mode_label
32,1.1049445070422537,14521.12676056338,65418.101080852895,-15537.527652255583,-9.504854011113318,0.42440059066669106,22.395949063553704,1160920012,-1.0,-3.0,"(-3,-1)"
34,1.1206986486486485,13761.261261261261,73620.62461775077,-11016.847949919551,-9.9964501876768,0.43029147036807835,23.231811170055668,1160920012,-1.0,-3.0,"(-3,-1)"
35,1.1372341891891893,14795.945945945947,55289.747117237624,-10093.13722031069,-9.881653581031479,0.4407121448086304,22.422013319651924,1160920012,-1.0,-3.0,"(-3,-1)"
36,1.150766044776119,13742.537313432837,110776.79017956485,-14640.203665593763,-9.692554456425619,0.4385653957295452,22.10059104253366,1160920012,-1.0,-3.0,"(-3,-1)"
38,1.1642927536231882,17797.101449275364,49150.53830465305,-12468.937720485119,-9.688042082161203,0.4438198822317814,21.828769890713684,1160920012,-1.0,-3.0,"(-3,-1)"
39,1.169110773480663,14781.767955801104,28788.73013311757,-9822.382453904742,-9.737992976802794,0.44302714127757903,21.98057877158692,1160920012,-1.0,-3.0,"(-3,-1)"
40,1.1805981818181819,17436.363636363636,77952.7801103262,-14159.818960018309,-8.842491094326654,0.44196014127228167,20.00744019329787,1160920012,-1.0,-3.0,"(-3,-1)"
41,1.1869374392220422,14818.476499189626,58547.057806926896,-11147.3018489508,-8.34989676382084,0.4452624585227193,18.75275268326892,1160920012,-1.0,-3.0,"(-3,-1)"
42,1.1989159292035398,14489.675516224188,44031.60286303102,-17451.778250232597,-8.803174838273414,0.4573291015214728,19.249102689915045,1160920012,-1.0,-3.0,"(-3,-1)"
43,1.2159727272727274,14901.818181818182,48780.11434467705,-17987.711419546493,-5.928189351301436,0.5010159813841896,11.832335836719698,1160920012,-1.0,-3.0,"(-3,-1)"
44,1.2266525925925924,16496.296296296296,15460.188971307398,-20607.45145615914,-1.3238209233679137,0.5428413504250867,2.4386884350856093,1160920012,-1.0,-3.0,"(-3,-1)"
46,1.2345970370370372,14481.481481481482,4516.785632505285,-22410.34779486499,1.5803605363292066,0.5810015900209244,2.7200623259435326,1160920012,-1.0,-3.0,"(-3,-1)"
51,1.2602513888888889,11513.888888888889,4665.729375760999,-20597.01451213126,4.044021688586236,0.630184297983087,6.417204778870531,1160920012,-1.0,-3.0,"(-3,-1)"
