burst_id,dominant_time_s,dominant_freq_hz,omega_star_e_q1,omega_star_i_q1,omega_tor_q1,omega_tor_q1_err,omega_tor_q1_snr,shot,target_n,target_m,target_mode_label
29,1.1284193548387098,14949.820788530466,-50535.85279209026,10821.115255834136,11.545472116995171,1.0466320770433772,11.031070392577575,1101014029,1.0,2.0,"(2,1)"
30,1.133941095890411,17534.246575342466,-35339.91693736636,9156.032813130696,11.455590149915968,1.0456772202290652,10.955187631807181,1101014029,1.0,2.0,"(2,1)"
31,1.1383979166666667,14996.527777777777,-23074.6618307156,7812.077354999818,11.383042774995898,1.0449065166324045,10.89383843798959,1101014029,1.0,2.0,"(2,1)"
32,1.1583789099526065,15630.331753554503,-9853.270411492225,9264.281811211647,11.110267647951973,1.0407709876371591,10.675035891589738,1101014029,1.0,2.0,"(2,1)"
33,1.1698178378378377,15300.0,-14035.23678239343,8101.432375055918,11.168316861254032,1.0391703597372735,10.747339699024561,1101014029,1.0,2.0,"(2,1)"
34,1.1913444155844155,15942.857142857143,-41104.82667617011,3103.874506282619,11.679716284243918,1.0071059384469145,11.597306537836056,1101014029,1.0,2.0,"(2,1)"
35,1.2008364779874214,15625.786163522012,-36735.929798578014,3354.39023168239,11.505560988909892,1.029452657720812,11.176386696968637,1101014029,1.0,2.0,"(2,1)"
36,1.2175729838709677,16116.935483870968,-17558.369328774144,4699.708243293366,11.41058512937763,1.048706368137592,10.880629198086972,1101014029,1.0,2.0,"(2,1)"
37,1.2248620895522389,15304.477611940298,-8785.400950595198,4964.942960677865,11.625277720577763,1.0333225255070084,11.250386431742328,1101014029,1.0,2.0,"(2,1)"
38,1.2446378378378378,15042.042042042041,-26554.551241989495,-6606.910351423868,11.822668948060477,1.0283839614390238,11.496356799961122,1101014029,1.0,2.0,"(2,1)"
39,1.2554086206896555,15576.354679802957,-12626.880567006794,-3013.3715765082898,11.742294538196909,1.0470111565019917,11.215061525635779,1101014029,1.0,2.0,"(2,1)"
40,1.2784660231660234,15554.054054054053,-621.5718236866314,-11908.748090517192,12.12231110376456,1.0198677225268884,11.88616017156574,1101014029,1.0,2.0,"(2,1)"
41,1.2923585507246376,15298.550724637682,-73870.57459802169,-1725.0491188755186,12.234399282778895,0.9921846159231343,12.330768978307468,1101014029,1.0,2.0,"(2,1)"
42,1.309960135135135,15385.135135135135,-9998.262017575413,-8077.4295858014875,12.37251398701188,0.9542479722312169,12.965722062874853,1101014029,1.0,2.0,"(2,1)"
43,1.3158326164874552,15182.79569892473,-18513.85376780788,-5196.83220386627,12.372185383097266,0.9503041110881413,13.019185373122877,1101014029,1.0,2.0,"(2,1)"
44,1.3345350340136055,16071.42857142857,-53001.351522790355,1096.6283472304092,12.443380195026327,0.9263876060696783,13.43215314356267,1101014029,1.0,2.0,"(2,1)"
45,1.3448116094986808,15912.92875989446,-70000.40100256112,1611.4239547274587,12.549834819733919,0.9015460130715599,13.920348643078942,1101014029,1.0,2.0,"(2,1)"
46,1.367039160839161,14629.37062937063,-49063.95788160383,1997.613900126969,12.81656136971184,0.8311547201799604,15.42018719082389,1101014029,1.0,2.0,"(2,1)"
47,1.384975659824047,16175.953079178886,-61156.41928531634,10233.721230548772,12.956460976721743,0.7933297043568818,16.331748207039578,1101014029,1.0,2.0,"(2,1)"
48,1.392609187279152,15197.879858657243,-76426.71874329008,17515.29593824977,13.016374686095386,0.7774939032224129,16.741449202556478,1101014029,1.0,2.0,"(2,1)"
49,1.41326135881104,15373.673036093418,-51992.2217676313,9704.053991812467,12.835369839067242,0.7290550561322469,17.60548772154592,1101014029,1.0,2.0,"(2,1)"
50,1.4354879999999999,15568.0,-67684.77512367938,10466.29889420594,12.49229957869249,0.6785855597471473,18.409321270183433,1101014029,1.0,2.0,"(2,1)"
51,1.4460663768115944,15231.884057971014,-68582.6961174588,9720.758456006528,12.329186976224129,0.6542729162263987,18.844104150503835,1101014029,1.0,2.0,"(2,1)"
52,1.4719012987012987,15910.946196660483,-13241.170629113869,13132.8661567905,11.9360505810394,0.5942161525579538,20.087051706113424,1101014029,1.0,2.0,"(2,1)"
53,1.496900835073069,16379.958246346556,-19885.126993286252,11247.723204830965,11.559974321879146,0.5361328283914422,21.561772959440862,1101014029,1.0,2.0,"(2,1)"
54,1.515532867132867,15601.398601398601,-14624.481841934978,9891.760670427071,11.356306842999789,0.4974864570404099,22.827368830418912,1101014029,1.0,2.0,"(2,1)"
55,1.5247522727272729,16500.0,-2029.5176998559946,11640.164145804789,11.32495253207695,0.4852593598947541,23.337937334239513,1101014029,1.0,2.0,"(2,1)"
56,1.528240909090909,18000.0,-69.37485537991745,11806.742667506991,11.29896178951104,0.4833206395803119,23.37777629219893,1101014029,1.0,2.0,"(2,1)"
58,1.5418715116279067,17145.3488372093,-9148.305742456487,9504.64798424929,11.113145088658948,0.49178068534581454,22.597766483741246,1101014029,1.0,2.0,"(2,1)"
61,1.5674563725490198,15691.176470588236,5061.418786692041,15115.138078047003,11.43401991703617,0.4771715801328771,23.962072330150427,1101014029,1.0,2.0,"(2,1)"
62,1.5763030674846628,15233.128834355828,11920.786219741794,12367.68039104513,11.327399999555498,0.48202587674488406,23.499568272245707,1101014029,1.0,2.0,"(2,1)"
65,1.5975640350877196,14780.701754385966,-10381.127583963185,19170.09589823158,11.426588056276309,0.4775099452091214,23.929528946820433,1101014029,1.0,2.0,"(2,1)"
67,1.612008536585366,12890.243902439024,-541.0319672808237,17400.445611718853,11.502735179071099,0.47404304400594016,24.265170272020615,1101014029,1.0,2.0,"(2,1)"
